date,product_id,product_name,price,units_sold,total_amount
2023-01-10,TO6567,File Cabinet,120.49,28,3373.72
2024-12-03,TO5909,Earrings,169.78,2,339.56
2024-08-04,BE3518,Power Bank,488.85,22,10754.7
2024-08-04,EL7404,Volleyball,490.28,14,6863.92
2024-02-05,BE7331,Treadmill,102.29,7,716.0300000000001
2023-12-03,SP5991,Carrom Board,55.69,7,389.83
2024-11-22,SP1525,Duffel Bag,414.97,39,16183.830000000002
2024-05-15,BE4260,Boots,44.05,25,1101.25
2023-10-18,HO5769,Slippers,333.19,5,1665.95
2024-04-10,BE9495,Mirror,15.41,21,323.61
2024-02-25,TO2814,Marker Set,73.28,27,1978.56
2024-05-04,EL7373,Suitcase,478.0,14,6692.0
2023-05-14,HO8081,Duffel Bag,410.77,43,17663.11
2024-05-01,HO6084,Smartwatch,297.87,33,9829.71
2024-12-02,TO4304,Refrigerator,13.65,10,136.5
2024-04-01,BE5044,Foundation,267.67,37,9903.79
2024-05-17,TO1640,Treadmill,371.27,19,7054.129999999999
2024-10-23,TO5873,Hair Oil,201.63,12,2419.56
2024-03-01,HO8079,Carrom Board,234.34,43,10076.62
2023-07-07,EL2565,Deodorant,202.84,3,608.52
2023-09-03,HO9810,Electric Shaver,153.03,5,765.15
2024-12-15,EL9085,Boots,211.53,49,10364.97
2024-07-20,BE2253,Mattress,380.14,33,12544.62
2023-11-30,TO3700,Skateboard,133.86,33,4417.38
2023-02-15,TO2199,File Cabinet,323.04,44,14213.76
2024-04-17,TO7542,Air Conditioner,429.33,26,11162.58
2023-02-08,BE2878,Measuring Cups,357.46,9,3217.14
2023-12-01,EL8942,Earrings,236.06,6,1416.36
2024-07-15,EL8171,Treadmill,78.73,18,1417.14
2023-06-15,HO2646,Moisturizer,96.85,8,774.8
2024-07-01,EL3759,Router,48.02,49,2352.98
2023-01-12,EL3514,Hair Dryer,225.92,12,2711.04
2023-08-10,EL9721,Slippers,115.92,45,5216.4
2023-02-18,EL2684,Earbuds,201.4,20,4028.0
2024-03-30,BE1076,Moisturizer,33.85,25,846.25
2023-07-26,HO4908,Tie,107.99,2,215.98
2024-03-07,BE6523,Speaker,412.06,44,18130.64
2024-11-16,BE2582,Marker Set,400.49,43,17221.07
2023-06-21,EL1721,Earbuds,213.68,7,1495.76
2023-12-01,CL4105,Foundation,316.09,35,11063.15
2024-02-09,TO4807,Electric Shaver,114.75,23,2639.25
2023-11-28,HO7588,Sunscreen,330.46,1,330.46
2024-02-03,HO4606,Resistance Bands,42.35,18,762.3000000000001
2024-10-27,SP1719,Mattress,42.99,14,601.86
2024-02-25,CL9185,Tea Set,491.72,7,3442.04
2024-12-30,SP3809,Boots,133.45,7,934.15
2024-09-06,CL3177,Necklace,172.7,41,7080.7
2024-12-05,CL2106,Measuring Cups,174.2,39,6793.799999999999
2024-08-22,TO9372,Moisturizer,323.89,15,4858.349999999999
2024-05-30,SP4811,Marker Set,20.39,49,999.11
2023-05-08,CL8020,Mixer Grinder,381.05,40,15242.0
2023-03-23,BE7136,Dart Board,254.38,13,3306.94
2023-06-05,TO1621,Badminton Racket,126.65,47,5952.55
2024-09-04,TO3199,Chess Set,146.28,42,6143.76
2023-02-10,SP5726,Mattress,377.77,15,5666.549999999999
2023-12-06,CL4372,Gloves,274.26,43,11793.18
2023-09-12,EL7250,Moisturizer,265.52,12,3186.24
2024-03-28,EL2058,Duffel Bag,436.23,5,2181.15
2023-07-17,BE4345,Treadmill,71.52,12,858.24
2024-08-29,SP4871,Track Pants,258.64,28,7241.92
2024-04-23,CL4236,Induction Cooktop,130.01,12,1560.12
2024-09-12,HO5675,Refrigerator,292.45,41,11990.45
2023-07-26,CL2310,Power Bank,476.0,24,11424.0
2024-02-12,TO8712,Router,226.27,33,7466.910000000001
2024-09-16,EL3553,Grill Pan,411.61,31,12759.91
2023-01-21,TO2363,Badminton Racket,381.84,20,7636.799999999999
2024-09-01,SP3878,Table Runner,136.07,30,4082.1
2023-11-10,TO7146,Dart Board,285.45,31,8848.949999999999
2023-03-15,CL8688,Alarm Clock,105.9,13,1376.7
2023-01-05,BE7131,Carrom Board,250.81,27,6771.87
2024-02-09,EL7292,File Cabinet,249.88,42,10494.96
2024-08-25,BE1636,Necklace,496.31,8,3970.48
2024-01-30,SP4182,Punching Bag,383.85,17,6525.450000000001
2023-12-23,SP7032,Fountain Pen,351.26,42,14752.92
2024-01-30,TO4970,Diary,244.09,24,5858.16
2024-10-08,EL3422,Necklace,138.05,30,4141.5
2024-11-28,HO5053,Fountain Pen,305.05,43,13117.15
2023-06-15,BE2512,Skateboard,325.75,25,8143.75
2024-02-12,EL2316,Tablet,264.08,13,3433.04
2024-03-09,HO5143,Carrom Board,349.0,33,11517.0
2024-06-29,EL6045,Duvet,369.63,49,18111.87
2023-04-02,BE6642,Router,408.97,18,7361.460000000001
2023-08-03,EL6047,Graphic Card,13.15,11,144.65
2024-05-18,BE2144,Tea Set,389.13,27,10506.51
2024-06-21,TO8060,Suitcase,93.61,24,2246.64
2023-07-10,EL4244,Table Runner,248.37,33,8196.210000000001
2023-04-23,TO4482,Chess Set,100.96,4,403.84
2023-07-07,HO7697,Deodorant,225.96,40,9038.4
2023-04-22,EL2307,Hair Oil,153.63,25,3840.75
2023-05-08,CL6605,Electric Shaver,24.54,16,392.64
2024-05-04,TO1155,Sunscreen,39.92,49,1956.08
2023-01-08,EL1685,Electric Shaver,57.45,34,1953.3
2023-01-08,TO9520,Router,493.58,49,24185.42
2023-09-30,TO6521,Table Runner,306.14,22,6735.08
2024-01-15,EL6164,Duffel Bag,410.26,24,9846.24
2024-11-12,TO1937,Duvet,487.9,22,10733.8
2023-04-13,BE7583,Grill Pan,365.36,9,3288.24
2023-01-27,SP9693,Dart Board,146.94,45,6612.3
2023-09-12,CL8785,Duvet,262.31,43,11279.33
2023-07-12,BE1272,Hoodie,320.55,3,961.65
2023-11-30,EL4826,Resistance Bands,307.31,26,7990.06
2024-09-19,BE8010,Mixer Grinder,470.15,31,14574.65
2024-11-05,EL7305,Dart Board,153.99,13,2001.87
2024-12-30,HO9267,Earbuds,25.56,32,817.92
2023-03-31,CL8648,Mascara,92.35,29,2678.15
2023-04-29,TO4946,Gloves,129.24,11,1421.64
2024-11-06,EL2728,Diary,223.1,46,10262.6
2023-01-30,HO7283,Track Pants,385.49,15,5782.35
2023-09-21,EL3016,Alarm Clock,336.08,35,11762.8
2024-10-10,EL2481,Volleyball,399.81,22,8795.82
2023-08-18,SP2059,Earrings,325.55,25,8138.75
2024-01-26,EL8159,Refrigerator,406.14,15,6092.099999999999
2023-09-23,BE2436,Hoodie,64.58,22,1420.76
2024-08-29,HO7025,Resistance Bands,72.43,21,1521.0300000000002
2024-01-25,SP6092,Chess Set,40.32,35,1411.2
2023-07-14,TO6237,Air Conditioner,387.93,44,17068.920000000002
2023-05-10,SP4639,Refrigerator,62.23,1,62.23
2024-07-05,TO3370,Washing Machine,409.91,19,7788.290000000001
2023-08-13,TO3415,Carrom Board,304.72,10,3047.2000000000003
2024-11-12,EL6245,Router,161.36,45,7261.200000000001
2023-05-07,CL8836,Tie,319.23,14,4469.22
2024-05-21,CL1963,Track Pants,490.76,22,10796.72
2023-06-06,EL4687,Gaming Console,353.2,4,1412.8
2023-07-03,TO5900,Smartwatch,492.35,43,21171.05
2023-06-13,BE7427,Ergonomic Chair,175.33,44,7714.52
2024-04-29,CL7407,Hair Dryer,45.19,47,2123.93
2023-10-17,CL9978,Fountain Pen,202.95,9,1826.55
2023-11-28,SP5981,Smartwatch,234.19,11,2576.09
2024-08-14,HO8904,Smartwatch,152.63,10,1526.3
2023-08-03,HO1149,Carrom Board,187.49,37,6937.13
2023-04-15,EL7169,Gaming Console,475.7,28,13319.6
2024-11-26,HO2573,Tablet,184.24,31,5711.4400000000005
2023-07-03,BE9444,Standing Desk,328.55,38,12484.9
2024-03-20,HO5014,Hoodie,26.66,16,426.56
2024-02-11,TO3826,Duvet,329.87,25,8246.75
2024-12-09,EL8596,Juicer,433.8,42,18219.6
2024-01-27,CL7018,Diary,15.69,8,125.52
2023-03-26,BE9351,Mirror,120.22,38,4568.36
2024-08-09,SP5484,Volleyball,349.93,7,2449.51
2024-08-30,HO8932,Skateboard,499.98,45,22499.1
2024-03-20,CL3051,Mascara,58.73,5,293.65
2024-12-31,SP7640,Dart Board,408.31,2,816.62
2024-02-08,SP9684,Standing Desk,249.4,34,8479.6
2024-08-21,SP4399,Baking Tray,483.18,8,3865.44
2023-07-05,SP1087,Tablet,281.81,21,5918.01
2023-05-06,BE4378,Badminton Racket,329.79,6,1978.74
2024-07-29,CL2386,Tie,490.16,33,16175.28
2023-11-02,CL3811,Fountain Pen,217.3,43,9343.9
2023-01-01,HO1756,Mixer Grinder,473.65,34,16104.1
2023-10-28,EL8289,Electric Shaver,78.53,32,2512.96
2024-12-12,CL6769,Mirror,307.02,33,10131.66
2023-08-03,EL1732,Earbuds,126.18,13,1640.34
2023-05-26,CL3198,Mattress,305.05,14,4270.7
2024-08-28,CL3105,Washing Machine,367.26,28,10283.28
2023-03-18,SP5270,Smartwatch,197.07,11,2167.77
2024-02-14,TO5164,Duffel Bag,341.5,45,15367.5
2023-05-27,SP2156,Duffel Bag,318.49,18,5732.82
2024-10-10,EL7097,Slippers,286.18,42,12019.56
2024-06-07,SP7876,Duvet,412.57,21,8663.97
2024-03-20,TO5055,Marker Set,47.99,8,383.92
2024-06-28,BE7664,Mirror,42.32,41,1735.12
2023-04-02,CL5476,Earbuds,81.7,15,1225.5
2023-10-08,BE7179,Resistance Bands,489.95,15,7349.25
2024-01-23,BE3879,Washing Machine,267.97,20,5359.400000000001
2024-08-25,TO9666,Air Conditioner,180.96,37,6695.52
2023-10-16,SP2623,Electric Shaver,449.32,11,4942.52
2023-11-22,TO6655,Alarm Clock,404.98,44,17819.120000000003
2024-06-28,SP7597,Hoverboard,243.66,9,2192.94
2023-09-23,BE3547,Tablet,332.21,10,3322.1
2024-01-23,SP1866,Power Bank,460.04,41,18861.64
2024-01-15,EL7852,Earbuds,356.33,12,4275.96
2024-03-25,CL9228,Tie,150.54,28,4215.12
2024-06-17,EL6000,Mirror,321.46,6,1928.76
2023-11-09,TO2476,Treadmill,320.99,5,1604.95
2023-09-03,BE1940,Diary,51.45,19,977.55
2024-07-21,TO7946,Electric Shaver,341.75,47,16062.25
2023-05-20,TO9437,Smartwatch,345.71,44,15211.24
2024-06-29,EL7643,Earrings,16.81,13,218.53
2023-01-08,EL9754,Punching Bag,377.34,16,6037.44
2024-11-08,SP1693,Hair Dryer,307.61,11,3383.71
2024-11-21,SP3864,Foundation,46.81,9,421.29
2024-06-10,CL7925,Juicer,252.8,11,2780.8
2024-01-18,BE5092,Sunscreen,417.55,50,20877.5
2023-05-01,CL8915,Marker Set,153.84,14,2153.76
2023-01-03,EL7449,Deodorant,116.56,20,2331.2
2024-10-20,SP8586,Sunscreen,447.32,32,14314.24
2023-02-28,CL8542,Mirror,170.99,23,3932.77
2023-04-20,BE4050,Volleyball,207.01,1,207.01
2023-04-14,TO4236,Ergonomic Chair,51.52,33,1700.16
2023-06-07,TO8985,Gloves,13.39,50,669.5
2024-11-03,CL8711,Hair Dryer,203.73,20,4074.6
2024-01-09,TO9788,Dart Board,407.66,7,2853.6200000000003
2024-03-25,EL3651,Treadmill,78.54,48,3769.92
2024-03-20,BE4251,Sunscreen,64.23,19,1220.37
2023-02-11,HO7898,Diary,374.52,3,1123.56
2023-06-14,EL8852,Mascara,480.25,18,8644.5
2023-05-02,TO9119,Marker Set,401.91,46,18487.86
2023-05-11,CL9222,Mascara,365.74,48,17555.52
2024-02-03,HO2767,Tablet,398.43,9,3585.87
2023-06-09,CL1223,Mirror,386.02,16,6176.32
2023-02-23,EL8039,Tie,488.45,48,23445.6
2023-01-09,TO5742,Hair Oil,148.29,6,889.74
2024-03-15,HO3498,Tie,367.33,12,4407.96
2023-09-13,CL5317,Sunscreen,497.19,16,7955.04
2024-11-13,TO8764,Hair Oil,356.17,7,2493.19
2024-12-18,EL3968,Fountain Pen,102.45,38,3893.1
2024-10-06,EL4758,Tablet,69.03,26,1794.78
2023-02-09,CL3395,Refrigerator,218.89,40,8755.599999999999
2023-07-24,BE7231,Fountain Pen,209.58,20,4191.6
2024-12-17,EL4633,Carrom Board,174.73,31,5416.63
2023-03-04,SP1846,Mixer Grinder,159.1,18,2863.8
2024-01-08,CL7849,Tie,131.01,4,524.04
2023-07-06,BE1854,Duvet,333.61,21,7005.81
2023-08-06,CL5590,Earrings,455.16,7,3186.1200000000003
2024-03-17,HO9049,Alarm Clock,188.15,20,3763.0
2023-04-25,BE3134,Electric Shaver,172.29,48,8269.92
2024-01-06,EL9664,Tea Set,306.31,16,4900.96
2024-10-27,CL7292,Measuring Cups,52.74,7,369.18
2023-05-14,EL2971,Deodorant,30.11,42,1264.62
2023-07-15,HO2616,Mascara,46.69,35,1634.15
2024-09-25,CL8769,Measuring Cups,494.93,13,6434.09
2024-06-30,EL1717,Necklace,72.64,27,1961.28
2024-07-17,EL6690,Alarm Clock,448.51,29,13006.79
2024-10-06,EL8145,Volleyball,43.18,27,1165.86
2024-06-20,SP3735,Deodorant,303.59,45,13661.55
2023-05-13,CL1996,Hoodie,399.25,45,17966.25
2023-07-14,EL9110,Measuring Cups,345.5,33,11401.5
2023-03-18,HO9344,Boots,198.23,50,9911.5
2024-02-04,TO5448,Tablet,111.39,1,111.39
2023-06-13,SP1145,Hair Dryer,440.79,33,14546.070000000002
2024-04-11,SP5240,Diary,158.67,15,2380.05
2023-10-31,EL2951,Treadmill,93.84,3,281.52
2024-06-30,HO1640,Power Bank,323.41,18,5821.38
2023-05-17,CL5079,Gloves,494.87,14,6928.18
2024-07-01,BE6692,Graphic Card,320.01,24,7680.24
2023-11-29,BE5326,Earbuds,363.82,27,9823.14
2024-09-18,CL1938,Slippers,316.72,1,316.72
2023-12-31,HO3895,Marker Set,135.43,2,270.86
2024-07-04,EL2743,Necklace,364.08,45,16383.6
2024-01-27,EL4377,Juicer,410.26,15,6153.9
2023-11-29,CL7479,Gaming Console,86.26,15,1293.9
2024-03-20,CL8848,Hair Dryer,55.91,12,670.92
2024-04-15,HO4094,Alarm Clock,289.13,47,13589.11
2023-07-04,EL1344,Punching Bag,161.98,12,1943.76
2024-02-08,EL4077,Baking Tray,44.03,5,220.15
2024-03-12,HO7594,Grill Pan,59.11,34,2009.74
2023-05-21,EL2633,Boots,195.16,2,390.32
2023-04-23,BE3165,Smartwatch,131.69,6,790.14
2023-10-02,HO1221,Earrings,398.28,1,398.28
2023-04-19,SP2392,Treadmill,109.14,31,3383.34
2024-07-30,TO6036,Smartwatch,172.56,10,1725.6
2023-09-07,BE5382,Moisturizer,317.47,8,2539.76
2023-01-22,BE9923,Smartwatch,155.4,33,5128.2
2024-03-01,HO4675,Hoodie,21.76,28,609.2800000000001
2024-01-30,HO5699,Induction Cooktop,120.68,44,5309.92
2024-01-29,EL9057,Ergonomic Chair,93.08,8,744.64
2023-08-18,BE6854,Power Bank,47.38,22,1042.36
2023-05-02,CL1710,Measuring Cups,306.21,12,3674.52
2024-03-14,SP3971,Dart Board,342.92,10,3429.2000000000003
2024-11-14,EL5702,Earrings,180.71,7,1264.97
2023-10-05,TO5348,Juicer,407.25,46,18733.5
2023-03-20,BE3401,Earbuds,166.93,25,4173.25
2024-04-02,EL2102,Fountain Pen,65.45,28,1832.6
2023-10-13,HO6292,Marker Set,497.44,12,5969.28
2024-01-30,CL9097,Power Bank,217.68,45,9795.6
2024-02-28,SP3264,Hair Oil,403.05,42,16928.100000000002
2023-09-09,TO9144,Slippers,273.99,32,8767.68
2024-06-29,SP7301,Fountain Pen,50.97,46,2344.62
2024-03-07,SP4593,Router,354.52,16,5672.32
2024-01-06,BE1281,Smartwatch,187.58,31,5814.9800000000005
2023-05-17,BE6723,Earrings,186.82,50,9341.0
2023-05-23,CL3361,Boots,419.27,36,15093.72
2024-03-07,HO4679,Mirror,37.37,9,336.33
2023-05-01,EL7184,Slippers,369.21,45,16614.45
2024-03-10,CL2736,Refrigerator,334.75,5,1673.75
2024-05-03,SP1494,Gloves,81.97,10,819.7
2023-03-22,HO1204,Necklace,288.9,27,7800.299999999999
2023-06-03,HO3295,Graphic Card,376.57,45,16945.65
2023-11-03,TO6526,Foundation,227.55,42,9557.1
2024-12-12,BE2822,Refrigerator,86.38,42,3627.96
2023-02-02,SP9245,Earbuds,88.57,26,2302.82
2024-03-09,EL5227,Tie,460.38,33,15192.54
2023-11-10,EL7941,Router,466.41,18,8395.380000000001
2023-04-05,SP3050,Volleyball,374.14,26,9727.64
2024-09-25,BE7427,Mascara,100.01,48,4800.4800000000005
2024-07-26,SP8674,Boots,243.93,42,10245.06
2024-10-19,TO3700,Hair Dryer,36.79,24,882.96
2024-10-24,TO5422,Alarm Clock,63.12,5,315.6
2024-01-07,SP1459,Table Runner,127.37,11,1401.0700000000002
2024-07-08,BE4471,Skateboard,302.58,49,14826.42
2023-11-13,HO4305,Boots,322.81,3,968.43
2023-09-04,CL1735,Duffel Bag,286.23,31,8873.130000000001
2023-02-16,BE2527,Speaker,472.32,1,472.32
2024-01-01,CL9195,Skateboard,105.49,49,5169.009999999999
2024-02-05,EL3122,Electric Shaver,354.3,7,2480.1
2023-12-06,TO2654,Gloves,256.07,50,12803.5
2023-06-03,BE7260,Induction Cooktop,243.71,3,731.13
2023-10-25,HO8587,Duffel Bag,48.59,41,1992.19
2023-04-06,EL4533,Tie,405.66,42,17037.72
2023-05-25,EL9218,Marker Set,262.99,47,12360.53
2024-09-15,EL6593,Duffel Bag,229.27,9,2063.4300000000003
2023-12-14,CL8059,Measuring Cups,29.61,46,1362.06
2024-11-30,TO4421,Mirror,498.53,39,19442.67
2023-03-18,HO9151,Hair Dryer,57.73,1,57.73
2023-05-27,CL2428,Air Conditioner,254.47,30,7634.1
2023-11-18,HO3645,Moisturizer,43.4,37,1605.8
2024-01-08,CL2165,Mirror,97.8,50,4890.0
2024-04-16,CL5194,Sunscreen,383.94,29,11134.26
2024-10-27,HO8999,Washing Machine,29.4,19,558.6
2024-02-15,TO3113,Sunscreen,226.01,33,7458.33
2024-10-01,CL2367,Track Pants,344.28,33,11361.24
2024-04-05,CL1934,Router,373.11,16,5969.76
2024-12-17,SP3532,Volleyball,428.0,19,8132.0
2024-01-20,HO7541,Earbuds,428.38,15,6425.7
2024-02-02,TO6716,Boots,238.28,42,10007.76
2024-07-01,TO2406,Graphic Card,98.33,7,688.31
2024-02-11,TO7578,Ergonomic Chair,171.07,21,3592.47
2023-12-17,SP4483,Hoodie,354.12,31,10977.72
2023-04-28,CL1627,Sunscreen,277.09,31,8589.789999999999
2023-05-30,EL6245,Earrings,288.42,39,11248.38
2024-01-25,BE8046,Duffel Bag,489.49,14,6852.860000000001
2023-02-25,HO7929,Ergonomic Chair,142.23,41,5831.429999999999
2023-06-30,BE2134,Refrigerator,144.21,6,865.26
2023-11-02,EL7876,Washing Machine,267.14,43,11487.02
2023-09-23,HO2514,Badminton Racket,448.53,28,12558.84
2023-12-17,CL4253,Hoverboard,181.15,27,4891.05
2024-05-08,TO3632,Grill Pan,483.14,28,13527.92
2023-12-30,EL7375,Gaming Console,413.28,36,14878.079999999998
2024-09-03,HO3369,Tablet,168.63,47,7925.61
2023-11-21,BE8514,Fountain Pen,467.57,32,14962.24
2023-11-21,BE5305,Badminton Racket,265.14,1,265.14
2024-04-06,HO2596,Suitcase,27.88,48,1338.24
2023-07-12,TO3721,Speaker,304.46,14,4262.44
2023-12-23,HO1235,Resistance Bands,191.43,24,4594.32
2023-01-17,CL9226,Tablet,411.34,8,3290.72
2024-12-17,TO7783,Grill Pan,211.09,23,4855.07
2024-07-09,TO6502,Mixer Grinder,65.56,12,786.72
2024-04-14,TO3898,Slippers,280.85,11,3089.3500000000004
2024-07-09,TO5669,Hair Dryer,424.09,45,19084.05
2024-11-27,TO2625,Diary,497.73,7,3484.11
2023-04-02,EL7738,Speaker,60.8,48,2918.4
2024-09-30,SP8276,Tablet,256.65,3,769.9499999999999
2024-11-14,CL4471,Resistance Bands,119.21,30,3576.3
2024-07-18,TO4204,Hoodie,429.61,8,3436.88
2023-12-26,TO7484,Track Pants,13.73,24,329.52
2023-08-18,SP5384,Foundation,441.01,17,7497.17
2023-11-11,TO1068,Sunscreen,451.09,27,12179.429999999998
2023-02-03,BE3512,Tablet,397.35,34,13509.9
2024-09-06,CL3792,Boots,479.99,28,13439.72
2023-09-05,SP4156,Earbuds,311.97,26,8111.220000000001
2023-02-22,SP3111,Marker Set,470.3,25,11757.5
2023-06-27,TO9475,Mattress,87.64,15,1314.6
2023-04-12,EL9261,Juicer,68.0,37,2516.0
2024-02-06,EL3605,Ergonomic Chair,474.86,14,6648.04
2023-04-06,BE8166,Fountain Pen,15.65,50,782.5
2024-08-30,HO9907,Slippers,461.09,6,2766.54
2024-08-08,TO3138,Hair Oil,491.87,41,20166.67
2024-10-08,CL4927,Volleyball,329.74,15,4946.1
2023-11-01,HO5018,Refrigerator,365.89,25,9147.25
2023-09-24,EL5505,Speaker,50.65,10,506.5
2024-10-04,BE2694,Standing Desk,64.36,39,2510.04
2023-05-06,BE5627,Necklace,138.38,12,1660.56
2023-04-06,BE6921,Ergonomic Chair,457.23,14,6401.22
2024-02-05,BE1359,Boots,212.74,32,6807.68
2024-10-02,BE7879,Skateboard,193.87,21,4071.27
2024-10-10,TO3945,Mascara,156.39,12,1876.68
2024-11-06,SP1515,Skateboard,67.43,22,1483.46
2023-12-22,TO9953,Duffel Bag,12.46,34,423.64
2023-09-18,BE1484,Resistance Bands,272.62,34,9269.08
2024-06-08,HO6978,Earbuds,66.25,14,927.5
2023-01-31,CL4600,Mixer Grinder,50.89,45,2290.05
2023-05-10,CL8890,Marker Set,107.63,6,645.78
2023-12-23,EL5822,Chess Set,238.85,32,7643.2
2024-03-22,SP4163,Juicer,132.55,13,1723.15
2024-12-04,EL7436,Standing Desk,60.42,50,3021.0
2024-08-24,CL4372,Carrom Board,477.34,32,15274.88
2024-03-19,TO5451,Mascara,409.79,40,16391.600000000002
2023-04-21,SP8033,Standing Desk,107.86,23,2480.78
2024-01-18,EL8363,Carrom Board,91.95,3,275.85
2024-06-07,CL7714,Mascara,153.8,42,6459.6
2024-06-27,CL1490,Mirror,66.18,21,1389.7800000000002
2024-03-15,HO5019,Punching Bag,45.59,43,1960.37
2024-01-16,CL6151,Track Pants,69.93,21,1468.5300000000002
2024-12-05,BE4502,Juicer,238.03,21,4998.63
2023-08-27,SP7317,Sunscreen,148.97,14,2085.58
2024-06-23,HO5555,Mattress,360.97,43,15521.71
2023-03-18,SP8130,Deodorant,165.71,21,3479.9100000000003
2023-07-22,HO9092,Washing Machine,254.34,18,4578.12
2024-03-07,BE8418,Suitcase,93.86,21,1971.06
2024-08-28,TO1348,Deodorant,149.67,42,6286.139999999999
2024-08-12,BE5659,Earrings,74.22,26,1929.72
2023-02-07,SP1640,File Cabinet,175.32,2,350.64
2023-03-13,TO7800,Earbuds,364.39,18,6559.02
2023-11-21,CL2306,Alarm Clock,282.66,21,5935.860000000001
2024-05-20,SP7444,Power Bank,156.24,30,4687.200000000001
2024-05-20,EL7126,Moisturizer,469.47,7,3286.29
2023-01-30,HO1170,Chess Set,77.98,21,1637.5800000000002
2024-12-05,EL4708,Moisturizer,93.39,13,1214.07
2024-01-13,SP1860,Standing Desk,137.25,3,411.75
2023-04-24,BE2229,Marker Set,139.23,45,6265.349999999999
2024-09-19,TO3790,Marker Set,463.18,38,17600.84
2024-04-16,BE6231,Speaker,432.33,49,21184.17
2024-08-21,TO3004,Hair Oil,265.66,16,4250.56
2024-08-14,TO5596,Sunscreen,167.74,47,7883.780000000001
2024-05-09,HO5322,Alarm Clock,385.44,46,17730.24
2023-03-26,CL4971,Duffel Bag,333.15,48,15991.2
2023-07-30,EL2231,Alarm Clock,486.16,4,1944.64
2023-08-06,BE8670,Necklace,411.07,13,5343.91
2024-05-14,BE4418,Duvet,408.86,49,20034.14
2024-06-24,SP6108,Measuring Cups,357.17,42,15001.14
2023-06-07,SP3130,Deodorant,117.2,24,2812.8
2024-01-30,TO9412,Duvet,109.48,26,2846.48
2023-07-12,BE7931,Measuring Cups,90.46,20,1809.2
2024-08-14,EL3413,Moisturizer,235.87,7,1651.09
2023-04-23,HO8550,Necklace,101.64,2,203.28
2024-05-02,EL8416,Earbuds,182.46,8,1459.68
2024-07-17,BE8069,Treadmill,113.91,26,2961.66
2024-05-29,TO6467,Juicer,36.05,18,648.9
2024-01-14,BE7267,Necklace,368.68,28,10323.04
2023-07-18,CL7597,Resistance Bands,96.56,18,1738.08
2024-06-26,SP9497,Alarm Clock,222.45,44,9787.8
2023-02-21,EL2819,Boots,117.59,4,470.36
2023-02-06,SP4911,Electric Shaver,42.27,7,295.89000000000004
2023-10-10,HO7628,Punching Bag,202.03,7,1414.21
2023-08-14,EL9112,Diary,110.8,14,1551.2
2023-12-22,EL5718,Router,369.6,7,2587.2000000000003
2023-07-09,SP8811,Speaker,372.15,45,16746.75
2023-09-02,HO2137,Alarm Clock,91.66,22,2016.52
2024-04-11,HO8775,Ergonomic Chair,219.68,2,439.36
2023-07-01,CL3797,Mattress,342.81,1,342.81
2024-08-31,CL1016,Gaming Console,249.27,16,3988.32
2024-04-28,BE1284,Skateboard,287.96,19,5471.24
2023-08-22,SP3741,Skateboard,379.95,50,18997.5
2023-04-07,BE6499,Mattress,231.78,48,11125.44
2023-12-26,SP8970,Boots,134.23,30,4026.9
2023-01-14,CL6467,Chess Set,446.77,50,22338.5
2024-11-10,SP2847,Necklace,142.27,34,4837.18
2024-10-17,BE7722,Gaming Console,429.57,43,18471.51
2023-05-26,CL1506,Foundation,129.74,48,6227.52
2024-12-13,TO4380,Juicer,374.74,13,4871.62
2024-01-22,EL5487,Foundation,439.8,44,19351.2
2024-07-11,TO3866,Diary,140.0,44,6160.0
2023-12-24,CL7836,Duffel Bag,473.18,18,8517.24
2023-11-13,HO9520,Tea Set,353.9,40,14156.0
2023-05-06,TO6685,Router,151.32,1,151.32
2024-05-25,EL8640,Skateboard,343.65,34,11684.1
2023-10-24,SP3664,Foundation,158.79,19,3017.01
2023-03-08,CL8436,Boots,30.07,19,571.33
2024-08-30,BE9001,Deodorant,159.85,28,4475.8
2023-12-27,EL1817,Standing Desk,133.2,23,3063.6
2023-10-18,SP3540,Gloves,477.31,46,21956.26
2023-10-05,HO8078,Mirror,296.76,6,1780.56
2023-10-25,HO8752,Gaming Console,467.14,16,7474.24
2024-11-25,EL7923,Washing Machine,205.57,7,1438.99
2023-09-25,CL6091,Refrigerator,94.92,28,2657.76
2024-11-26,CL3280,Air Conditioner,344.83,13,4482.79
2023-09-14,HO4268,Mirror,157.52,6,945.12
2023-11-01,SP9942,Smartwatch,99.85,28,2795.8
2023-04-09,HO8240,Track Pants,350.13,33,11554.29
2024-12-02,EL8673,Deodorant,183.55,30,5506.5
2024-03-06,TO1453,Resistance Bands,457.15,2,914.3
2024-03-07,BE5954,Electric Shaver,395.45,38,15027.1
2024-06-08,CL9900,Gaming Console,450.96,19,8568.24
2023-02-24,TO7601,Tablet,338.34,30,10150.2
2024-06-14,TO2387,Baking Tray,36.8,42,1545.6
2023-04-20,CL2595,Hoverboard,412.75,37,15271.75
2024-05-08,EL1997,Induction Cooktop,69.51,38,2641.38
2024-11-21,SP4359,Juicer,262.97,36,9466.920000000002
2024-05-22,HO3535,Moisturizer,157.44,20,3148.8
2023-01-07,TO4288,Earrings,66.21,1,66.21
2023-06-06,SP9516,Electric Shaver,57.46,14,804.44
2023-04-17,TO9287,Carrom Board,227.47,4,909.88
2023-05-05,CL8925,Marker Set,491.52,16,7864.32
